job_id,job_role,company,experience,salary,location,rating,reviews,resposibilities,posted_on,job_link,company_link
091221004486,Java Microservices Developer,Oracle,4-9 Yrs,Not disclosed,"Temp. WFH - Pune, Chennai, Bangalore/Bengaluru",3.9,3841 Reviews,"Java,PLSQL,Microservices",4 Days Ago,https://www.naukri.com/job-listings-java-microservices-developer-oracle-india-pvt-ltd-pune-chennai-bangalore-bengaluru-4-to-9-years-091221004486,https://www.naukri.com/oracle-jobs-careers-6101
081222008265,Account Manager / Senior Sales Manager,Calsoft,10-20 Yrs,Not disclosed,"Hybrid - Pune, Bangalore/Bengaluru",3.5,172 Reviews,"Storage Virtualization,account management,Management,Networking,AI,communication,business development",1 Day Ago,https://www.naukri.com/job-listings-account-manager-senior-sales-manager-calsoft-pune-bangalore-bengaluru-10-to-20-years-081222008265,https://www.naukri.com/calsoft-jobs-careers-180
060123500625,IT Associate I,Arrow Electronics,2-4 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru",3.8,300 Reviews,"Training,Matrix,Associate II,IT Associate,Information technology,Technical support,Monitoring,Supervision",1 Day Ago,https://www.naukri.com/job-listings-it-associate-i-arrow-electronics-india-pvt-ltd-pune-bangalore-bengaluru-2-to-4-years-060123500625,https://www.naukri.com/arrow-electronics-jobs-careers-70091
060123009535,Recruiter (Executive/Senior/Lead),Xoriant,5-10 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru",4.3,984 Reviews,"IT Recruitment,Technical Recruitment,Talent Acquisition,Xray search,communication,Storage ( Data Protection,Word,PowerPoint",1 Day Ago,https://www.naukri.com/job-listings-recruiter-executive-senior-lead-xoriant-pune-bangalore-bengaluru-5-to-10-years-060123009535,https://www.naukri.com/xoriant-jobs-careers-71554
060123006961,Lead Frontend  Developer -Xoriant  Bangalore/Pune,Xoriant,8-11 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru",4.3,984 Reviews,"Frontend UI Developer,Karma,SASS,Vue,Jenkins,SonarQube,Mercurial,LESS",1 Day Ago,https://www.naukri.com/job-listings-lead-frontend-developer-xoriant-bangalore-pune-xoriant-pune-bangalore-bengaluru-8-to-11-years-060123006961,https://www.naukri.com/xoriant-jobs-careers-71554
050123006062,Azure DevOps - Xoriant -Bangalore/Pune,Xoriant,7-11 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru",4.3,984 Reviews,"Terraform,Azure Devops,Azure Analytics,Cicd Pipeline,Power shell,Azure function app,logic app,Azure SQL",2 Days Ago,https://www.naukri.com/job-listings-azure-devops-xoriant-bangalore-pune-xoriant-pune-bangalore-bengaluru-7-to-11-years-050123006062,https://www.naukri.com/xoriant-jobs-careers-71554
040123011229,Ms Dynamics Developer,HARMAN,4-8 Yrs,"4,00,000 - 9,00,000 PA.","Pune, Bangalore/Bengaluru",4.0,1612 Reviews,"MS CRM,Javascript,Power Platform,HTML,SQL,Customer Service,Dynamics 365,Customer Data",3 Days Ago,https://www.naukri.com/job-listings-ms-dynamics-developer-harman-pune-bangalore-bengaluru-4-to-8-years-040123011229,https://www.naukri.com/harman-jobs-careers-9363
040123009677,Senior Engineer/Technical Lead (RTP/RTSP/Gstreamer/H264),Einfochips,4-9 Yrs,Not disclosed,"Pune, Ahmedabad, Chennai, Bangalore/Bengaluru",3.7,234 Reviews,"Ffmpeg,Mpeg-Dash,H264,RTSP",3 Days Ago,https://www.naukri.com/job-listings-senior-engineer-technical-lead-rtp-rtsp-gstreamer-h264-einfochips-pune-ahmedabad-chennai-bangalore-bengaluru-4-to-9-years-040123009677,https://www.naukri.com/einfochips-jobs-careers-835251
040123007391,Autosar Developer,Tata Elxsi,2-7 Yrs,"6,00,000 - 16,00,000 PA.","Pune, Bangalore/Bengaluru, Trivandrum/Thiruvananthapuram",4.1,980 Reviews,"Embedded C,Unit testing,embedded SW development,development,Davinci Configurator,UART,autosar",3 Days Ago,https://www.naukri.com/job-listings-autosar-developer-tata-elxsi-pune-bangalore-bengaluru-trivandrum-thiruvananthapuram-2-to-7-years-040123007391,https://www.naukri.com/tata-elxsi-jobs-careers-1533
040123006257,ETL Developer + BIg Data Experience,HARMAN,5-8 Yrs,"5,00,000 - 12,00,000 PA.","Hybrid - Pune, Bangalore/Bengaluru",4.0,1612 Reviews,"Etl Development,Spark,big data,SQL Scripting,Python,PL / SQL,ETL,PERL",3 Days Ago,https://www.naukri.com/job-listings-etl-developer-big-data-experience-harman-pune-bangalore-bengaluru-5-to-8-years-040123006257,https://www.naukri.com/harman-jobs-careers-9363
030123907205,Team Lead,Tech Mahindra,3-7 Yrs,"10,00,000 - 20,00,000 PA.","Pune, Bangalore/Bengaluru",3.7,21417 Reviews,"Process Migration,Composures GCP Services,BigQuery,SQL,Data Flow,GCP Fundamentals",4 Days Ago,https://www.naukri.com/job-listings-team-lead-tech-mahindra-pune-bangalore-bengaluru-3-to-7-years-030123907205,https://www.naukri.com/tech-mahindra-jobs-careers-1066
030123906854,Sr. Software Engineer - SFDC Cloudsense (PAN India),Tech Mahindra,3-8 Yrs,"10,00,000 - 20,00,000 PA.","Pune, Bangalore/Bengaluru",3.7,21417 Reviews,"APIs,Salesforce Administrator,Salesforce Workflow,CSS,Salesforce CPQ,Salesforce com CRM,Java Scripting,JSON",4 Days Ago,https://www.naukri.com/job-listings-sr-software-engineer-sfdc-cloudsense-pan-india-tech-mahindra-pune-bangalore-bengaluru-3-to-8-years-030123906854,https://www.naukri.com/tech-mahindra-jobs-careers-1066
030123905908,IOS App Developer,HARMAN,6-8 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru",4.0,1612 Reviews,"iOS,unit test cases,design patterns,mobile applications,SWIFT,Objective c",4 Days Ago,https://www.naukri.com/job-listings-ios-app-developer-harman-pune-bangalore-bengaluru-6-to-8-years-030123905908,https://www.naukri.com/harman-jobs-careers-9363
030123905861,DBA Consultant-Technical,Mphasis,2-7 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru",3.7,4800 Reviews,"Tableau,Unix,PowerShell,Unix scripting,Informatica,Tableau Admin,SQL,PowerShell scripting",4 Days Ago,https://www.naukri.com/job-listings-dba-consultant-technical-mphasis-limited-pune-bangalore-bengaluru-2-to-7-years-030123905861,https://www.naukri.com/mphasis-jobs-careers-6481
030123010041,AOSP Developer,Ather Energy,3-8 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru",4.1,188 Reviews,"Bootloader,hal,AOSP,linux kernel,Bluetooth,android,WiFi,Bsp",4 Days Ago,https://www.naukri.com/job-listings-aosp-developer-ather-energy-pune-bangalore-bengaluru-3-to-8-years-030123010041,https://www.naukri.com/ather-energy-jobs-careers-1070790
030123009371,D365 Functional Consultant,Tech Mahindra,3-7 Yrs,Not disclosed,"Hybrid - Pune, Bangalore/Bengaluru",3.7,21417 Reviews,"SQL,Microsoft Dynamics 365,Data integration,D365,F&O",4 Days Ago,https://www.naukri.com/job-listings-d365-functional-consultant-tech-mahindra-pune-bangalore-bengaluru-3-to-7-years-030123009371,https://www.naukri.com/tech-mahindra-jobs-careers-1066
030123005675,Embedded Developer,Tata Elxsi,2-6 Yrs,Not disclosed,"Pune, Chennai, Bangalore/Bengaluru",4.1,980 Reviews,"Embedded C,Unit testing,embedded SW development,development,debugging,embedded software development",4 Days Ago,https://www.naukri.com/job-listings-embedded-developer-tata-elxsi-pune-chennai-bangalore-bengaluru-2-to-6-years-030123005675,https://www.naukri.com/tata-elxsi-jobs-careers-1533
020422000413,DSP Developer,Einfochips,5-10 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru",3.7,234 Reviews,"DSP,Porting,code optimization,C programming,DSP Code Optimization,Python,FreeRTOS,uCOS",4 Days Ago,https://www.naukri.com/job-listings-dsp-developer-einfochips-pune-bangalore-bengaluru-5-to-10-years-020422000413,https://www.naukri.com/einfochips-jobs-careers-835251
020123902847,Sr. Software Engineer,Mphasis,4-6 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru",3.7,4800 Reviews,"C#,React,HTMP,SQL Server,RabbitMQ,Software Development",5 Days Ago,https://www.naukri.com/job-listings-sr-software-engineer-mphasis-limited-pune-bangalore-bengaluru-4-to-6-years-020123902847,https://www.naukri.com/mphasis-jobs-careers-6481
020123006608,HCL Hiring For Java Developer,HCLTech,5-10 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru",3.8,18328 Reviews,"Spring Boot,microservices,ES6,Springboot,REST API,CSS3,Oracle,Kafka",5 Days Ago,https://www.naukri.com/job-listings-hcl-hiring-for-java-developer-hcltech-pune-bangalore-bengaluru-5-to-10-years-020123006608,https://www.naukri.com/hcltech-jobs-careers-460
010720000071,Senior Engineer(IoT Linux Application  with Connectivity (WiFi),Einfochips,5-10 Yrs,Not disclosed,"Pune(Baner), Ahmedabad, Bangalore/Bengaluru",3.7,234 Reviews,"C++,Linux,IOT,Agile,AWS Debug,DevOps,Jenkins,Yocto",4 Days Ago,https://www.naukri.com/job-listings-senior-engineer-iot-linux-application-with-connectivity-wifi-einfochips-pune-ahmedabad-bangalore-bengaluru-5-to-10-years-010720000071,https://www.naukri.com/einfochips-jobs-careers-835251
050123012997,Walk-in For Multiple IT skills at Pune on 11th & 13th January,Infosys BPM,,Not disclosed,,4.0,5776 Reviews,"Java,Angularjs,node.js,Selenium,.net",Walk-in1 Day Ago,https://www.naukri.com/job-listings-walk-in-for-multiple-it-skills-at-pune-on-11th-13th-january-infosys-bpm-pune-2-to-4-years-050123012997,https://www.naukri.com/infosys-bpm-jobs-careers-305867
050123012881,Walk-in For Multiple IT skills at Pune on 12th January 23,Infosys BPM,,Not disclosed,,4.0,5776 Reviews,"sap pi,SAP SD,Linux,sap abap,SAP BI,Unix",Walk-in1 Day Ago,https://www.naukri.com/job-listings-walk-in-for-multiple-it-skills-at-pune-on-12th-january-23-infosys-bpm-pune-2-to-4-years-050123012881,https://www.naukri.com/infosys-bpm-jobs-careers-305867
030123905642,Project Lead - Systems,Mphasis,6-9 Yrs,Not disclosed,Pune,3.7,4800 Reviews,"DevOps,nginx,tomcat,QL Server,PostgreSQL,Nodejs,SDLC,Application Development",4 Days Ago,https://www.naukri.com/job-listings-project-lead-systems-mphasis-limited-pune-6-to-9-years-030123905642,https://www.naukri.com/mphasis-jobs-careers-6481
030123005551,Relationship Manager@Cars24,Cars24,,"2,00,000 - 5,00,000 PA.",,3.7,1982 Reviews,"Relationship Management,Retail Sales,Sales,Client Relationship Management,Key Account Management,Business Development,B2B Sales",Walk-in1 Day Ago,https://www.naukri.com/job-listings-relationship-manager-cars24-cars24-pune-3-to-6-years-030123005551,https://www.naukri.com/cars24-jobs-careers-2061242
301222007365,LTIMindtree  is hiring Dot net full stack developer (immediate joiner),Mindtree,8-12 Yrs,Not disclosed,"Hybrid - Noida, Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4.1,3756 Reviews,"Dot net,.net,Angular,Azure SQL,Database Management,NFR Management,REST API,SQL Server",8 Days Ago,https://www.naukri.com/job-listings-ltimindtree-is-hiring-dot-net-full-stack-developer-immediate-joiner-mindtree-noida-kolkata-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-8-to-12-years-301222007365,https://www.naukri.com/mindtree-jobs-careers-30528
281222011202,Genpact (Enquero) Hiring For Senior developer - Java,Genpact,4-9 Yrs,Not disclosed,"Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR",4.0,19273 Reviews,"java 8,Gradle,Java,Scrum,Postgre SQL,Kubernetes,SBT,Git",10 Days Ago,https://www.naukri.com/job-listings-genpact-enquero-hiring-for-senior-developer-java-genpact-kolkata-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-4-to-9-years-281222011202,https://www.naukri.com/genpact-jobs-careers-30975
281222011152,Genpact (Enquero) Hiring For Java,Genpact,3-8 Yrs,Not disclosed,"Hybrid - Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR",4.0,19273 Reviews,"java 8,Algorithms,Spring Boot,SQL,Kubernetes",10 Days Ago,https://www.naukri.com/job-listings-genpact-enquero-hiring-for-java-genpact-kolkata-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-3-to-8-years-281222011152,https://www.naukri.com/genpact-jobs-careers-30975
301222009212,HCL Technologies Hiring || Senior Java Full Stack Developer,HCLTech,7-12 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR",3.8,18328 Reviews,"spring boot,angular,java,Google App Services",8 Days Ago,https://www.naukri.com/job-listings-hcl-technologies-hiring-senior-java-full-stack-developer-hcltech-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-7-to-12-years-301222009212,https://www.naukri.com/hcltech-jobs-careers-460
301222003491,Tech Lead - Microsoft Dynamics CRM,Tech Mahindra,3-8 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR",3.7,21417 Reviews,"ms dynamics crm,Azure Integration Services,power automate,CRM,Azure,Microsoft Dynamics 365,SSIS,Microsoft Azure",8 Days Ago,https://www.naukri.com/job-listings-tech-lead-microsoft-dynamics-crm-tech-mahindra-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-3-to-8-years-301222003491,https://www.naukri.com/tech-mahindra-jobs-careers-1066
290822002948,Dot Net Developer,HCLTech,2-5 Yrs,Not disclosed,"Hybrid - Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,"c#,asp.net,Asp NET,Dot Net",10 Days Ago,https://www.naukri.com/job-listings-dot-net-developer-hcltech-noida-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-2-to-5-years-290822002948,https://www.naukri.com/hcltech-jobs-careers-460
281222004698,Pega Lead System Architect,Tata Consultancy Services (TCS),5-8 Yrs,Not disclosed,"Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.9,50107 Reviews,"pega,Pega PRPC,communication,PEGA COE,J2EE,Java,Bpm Business Process Management",10 Days Ago,https://www.naukri.com/job-listings-pega-lead-system-architect-tata-consultancy-services-tcs-kolkata-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-8-years-281222004698,https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542
131222012376,Greetings from HCL Technologies!! _ Job Opening For DevOps Lead,HCLTech,10-15 Yrs,Not disclosed,"Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,"puppet,kubernetes,DevOps,Teraform,CI / CD,Chef,Terraform,powershell",9 Days Ago,https://www.naukri.com/job-listings-greetings-from-hcl-technologies-opening-for-devops-lead-hcltech-noida-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-10-to-15-years-131222012376,https://www.naukri.com/hcltech-jobs-careers-460
131222012371,Job Opening For JDA TMS,HCLTech,3-8 Yrs,"60,000 - 70,000 PA.","Hybrid - Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,"JDA,Implementation And Integration Projects,Tms,ABPP,Transportation management System,communication,TIBCO,verbal",9 Days Ago,https://www.naukri.com/job-listings-opening-for-jda-tms-hcltech-noida-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-3-to-8-years-131222012371,https://www.naukri.com/hcltech-jobs-careers-460
131222012344,Job Opening For - Manhattan WMS,HCLTech,3-8 Yrs,Not disclosed,"Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,"Integration,Manhattan,WMS,Supply Chain Process Platform,Wmos,Warehouse Management System",9 Days Ago,https://www.naukri.com/job-listings-opening-for-manhattan-wms-hcltech-noida-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-3-to-8-years-131222012344,https://www.naukri.com/hcltech-jobs-careers-460
131222012329,Job Opening For JDA - Demand planning & Demand Fulfilment,HCLTech,3-8 Yrs,Not disclosed,"Hybrid - Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,"JDA,Demand Planning,Implementation And Integration Projects,Demand Forecasting,Jda Scpo,JDA Demand,JDA ESP",9 Days Ago,https://www.naukri.com/job-listings-opening-for-jda-demand-planning-demand-fulfilment-hcltech-noida-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-3-to-8-years-131222012329,https://www.naukri.com/hcltech-jobs-careers-460
101222004499,Job Opening For Application SME _ HCL,HCLTech,10-15 Yrs,Not disclosed,"Hybrid - Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,"Java,JS frameworks,.NET,SQL Server,Oracle",7 Days Ago,https://www.naukri.com/job-listings-opening-for-application-sme-hcl-hcltech-noida-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-10-to-15-years-101222004499,https://www.naukri.com/hcltech-jobs-careers-460
030822004591,Hiring For Dot Net Full Stack Developer role,HCLTech,5-8 Yrs,Not disclosed,"Hybrid - Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,"Dot Net,Full stack,Angular,.net",10 Days Ago,https://www.naukri.com/job-listings-hiring-for-dot-net-full-stack-developer-role-hcltech-noida-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-8-years-030822004591,https://www.naukri.com/hcltech-jobs-careers-460
011222011153,Presales Architect,Impetus Technologies,10-16 Yrs,Not disclosed,"Noida, Indore, Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru",3.9,241 Reviews,"presales,Spark,Java,Autosys,Python,Azure,AWS,Hadoop",3 Days Ago,https://www.naukri.com/job-listings-presales-architect-impetus-infotech-noida-indore-hyderabad-secunderabad-pune-gurgaon-gurugram-bangalore-bengaluru-10-to-16-years-011222011153,https://www.naukri.com/impetus-technologies-jobs-careers-6604
301222914821,India Market Unit - Sales Capture - 06,Accenture,7-12 Yrs,Not disclosed,"Mumbai, Bangalore/Bengaluru, Delhi / NCR",4.1,32096 Reviews,"Sales,proposal development,sales process management,Bid Management,selling,RFP",7 Days Ago,https://www.naukri.com/job-listings-india-market-unit-sales-capture-06-accenture-mumbai-bangalore-bengaluru-delhi-ncr-7-to-12-years-301222914821,https://www.naukri.com/accenture-jobs-careers-7682
301222914593,CN - Strategy - MC - Insurance - 07,Accenture,6-10 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR",4.1,32096 Reviews,"Insurance,digital marketing,Power BI,Tableau,data visualization,Digital strategy",7 Days Ago,https://www.naukri.com/job-listings-cn-strategy-mc-insurance-07-accenture-mumbai-gurgaon-gurugram-bangalore-bengaluru-delhi-ncr-6-to-10-years-301222914593,https://www.naukri.com/accenture-jobs-careers-7682
301222914541,CN - Strategy - MC - CG&S - Growth Strategy - 09,Accenture,3-6 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR",4.1,32096 Reviews,"digital marketing,campaign management,Sales,Growth Strategy Consultant,Marketing",7 Days Ago,https://www.naukri.com/job-listings-cn-strategy-mc-cg-s-growth-strategy-09-accenture-mumbai-gurgaon-gurugram-bangalore-bengaluru-delhi-ncr-3-to-6-years-301222914541,https://www.naukri.com/accenture-jobs-careers-7682
301222914479,CN - Strategy - MT - CS&S - Digital Marketing - 06,Accenture,1-4 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",4.1,32096 Reviews,"Digital Marketing,Sales,KPI,SEM,Email Marketing,Web Analytics,problem solving,BTL",7 Days Ago,https://www.naukri.com/job-listings-cn-strategy-mt-cs-s-digital-marketing-06-accenture-mumbai-gurgaon-gurugram-bangalore-bengaluru-1-to-4-years-301222914479,https://www.naukri.com/accenture-jobs-careers-7682
301222914453,CN - Strategy - MC - Industry X - Digital Manufacturing - 11,Accenture,3-6 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",4.1,32096 Reviews,"Microsoft Azure,AWS,SAP Leonardo,Manufacturing Execution System,Shop Floor,Client Relationship Management,Business Operations,MES",7 Days Ago,https://www.naukri.com/job-listings-cn-strategy-mc-industry-x-digital-manufacturing-11-accenture-mumbai-gurgaon-gurugram-bangalore-bengaluru-3-to-6-years-301222914453,https://www.naukri.com/accenture-jobs-careers-7682
301222914430,CN - Strategy - MC - CG&S - Ecommerce Ops - 09,Accenture,2-5 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR",4.1,32096 Reviews,"digital marketing,Strategy,CG&S,Analytical skills,project management,interpersonal skills,D2C channels,communication skills",7 Days Ago,https://www.naukri.com/job-listings-cn-strategy-mc-cg-s-ecommerce-ops-09-accenture-mumbai-gurgaon-gurugram-bangalore-bengaluru-delhi-ncr-2-to-5-years-301222914430,https://www.naukri.com/accenture-jobs-careers-7682
301222914407,India Market Unit - Business Steward Manager Applied Intelligence - 07,Accenture,7-12 Yrs,Not disclosed,"Mumbai, Bangalore/Bengaluru, Delhi / NCR",4.1,32096 Reviews,"Applied Intelligence,data analysis,Data dictionary,Strategy consulting,Change management,Data modeling,data governance,Data quality",7 Days Ago,https://www.naukri.com/job-listings-india-market-unit-business-steward-manager-applied-intelligence-07-accenture-mumbai-bangalore-bengaluru-delhi-ncr-7-to-12-years-301222914407,https://www.naukri.com/accenture-jobs-careers-7682
301222914366,India Market Unit - S&C Industry X (Natural Resources) - 07,Accenture,4-8 Yrs,Not disclosed,"Mumbai, New Delhi, Bangalore/Bengaluru",4.1,32096 Reviews,"Technology Operations,Cloud Security,Strategy Consulting,Big Data,Design Thinking,Professional Services,Value Creation",7 Days Ago,https://www.naukri.com/job-listings-india-market-unit-s-c-industry-x-natural-resources-07-accenture-mumbai-new-delhi-bangalore-bengaluru-4-to-8-years-301222914366,https://www.naukri.com/accenture-jobs-careers-7682
301222914167,CN - Strategy - MC - CG&S - Growth Strategy - 06,Accenture,2-6 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Delhi / NCR, Bangalore/Bengaluru",4.1,32096 Reviews,"Strategy,digital marketing,campaign management,emerging technologies,project management,trade promotion management,market share,business intelligence",7 Days Ago,https://www.naukri.com/job-listings-cn-strategy-mc-cg-s-growth-strategy-06-accenture-mumbai-gurgaon-gurugram-delhi-ncr-bangalore-bengaluru-2-to-6-years-301222914167,https://www.naukri.com/accenture-jobs-careers-7682
301222914025,CN - Strategy - MC - SC&O - SCM - O9 - 11,Accenture,2-7 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",4.1,32096 Reviews,"SAP IBP,Supply chain management,SAP,Team management,Demand planning,Analytical,Consulting,Process re-engineering",7 Days Ago,https://www.naukri.com/job-listings-cn-strategy-mc-sc-o-scm-o9-11-accenture-mumbai-gurgaon-gurugram-bangalore-bengaluru-2-to-7-years-301222914025,https://www.naukri.com/accenture-jobs-careers-7682
301222913703,India Market Unit - Client Account Lead Manager - 07,Accenture,10-14 Yrs,Not disclosed,"Mumbai, Bangalore/Bengaluru, Delhi / NCR",4.1,32096 Reviews,"consulting,domestic consulting,account management,Sales,Finance,Client Relationship Management",7 Days Ago,https://www.naukri.com/job-listings-india-market-unit-client-account-lead-manager-07-accenture-mumbai-bangalore-bengaluru-delhi-ncr-10-to-14-years-301222913703,https://www.naukri.com/accenture-jobs-careers-7682
301222912706,ASIAM - Management Consulting Manager - 07,Accenture,10-14 Yrs,Not disclosed,"Mumbai, New Delhi, Delhi / NCR, Bangalore/Bengaluru",4.1,32096 Reviews,"Consulting Management,Sales,Project management",7 Days Ago,https://www.naukri.com/job-listings-asiam-management-consulting-manager-07-accenture-mumbai-new-delhi-delhi-ncr-bangalore-bengaluru-10-to-14-years-301222912706,https://www.naukri.com/accenture-jobs-careers-7682
301222912705,ASIAM - Management Consultant - 09,Accenture,10-14 Yrs,Not disclosed,"Mumbai, New Delhi, Bangalore/Bengaluru",4.1,32096 Reviews,"Management Consulting,project management,Sales,client relations management,account management",7 Days Ago,https://www.naukri.com/job-listings-asiam-management-consultant-09-accenture-mumbai-new-delhi-bangalore-bengaluru-10-to-14-years-301222912705,https://www.naukri.com/accenture-jobs-careers-7682
301222912700,CN - Strategy - MC - SC&O - S2P Tech & Org - S&P Business Solutions-07,Accenture,8-13 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Delhi / NCR, Bangalore/Bengaluru",4.1,32096 Reviews,"Supply Chain Management,procurement transformation,time management,IVALUA,Jaggaer,Coupa,Zycus,budget management",7 Days Ago,https://www.naukri.com/job-listings-cn-strategy-mc-sc-o-s2p-tech-org-s-p-business-solutions-07-accenture-mumbai-gurgaon-gurugram-delhi-ncr-bangalore-bengaluru-8-to-13-years-301222912700,https://www.naukri.com/accenture-jobs-careers-7682
301222912693,CN - Strategy - MC - SC&O - ZBS - 11,Accenture,1-4 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR",4.1,32096 Reviews,"Supply Chain Management,MS Excel,PowerBI,EBITDA,indirect materials,Alteryx,direct materials,ZBx methodology",7 Days Ago,https://www.naukri.com/job-listings-cn-strategy-mc-sc-o-zbs-11-accenture-mumbai-gurgaon-gurugram-bangalore-bengaluru-delhi-ncr-1-to-4-years-301222912693,https://www.naukri.com/accenture-jobs-careers-7682
301222912691,Market Unit - Operations Acct Leadership - 08,Accenture,10-20 Yrs,Not disclosed,"Mumbai, New Delhi, Bangalore/Bengaluru",4.1,32096 Reviews,"Operations,TDS,R2R,automation,Income tax,GST,P2P,OTC",7 Days Ago,https://www.naukri.com/job-listings-market-unit-operations-acct-leadership-08-accenture-mumbai-new-delhi-bangalore-bengaluru-10-to-20-years-301222912691,https://www.naukri.com/accenture-jobs-careers-7682
301222912657,CN - Strategy - MC - CG&S - Marketing Transformation - 11,Accenture,10-20 Yrs,Not disclosed,"Mumbai, Gurgaon/Gurugram, Delhi / NCR, Bangalore/Bengaluru",4.1,32096 Reviews,"Marketing Transformation,digital marketing,campaign management,project management,Sales",7 Days Ago,https://www.naukri.com/job-listings-cn-strategy-mc-cg-s-marketing-transformation-11-accenture-mumbai-gurgaon-gurugram-delhi-ncr-bangalore-bengaluru-10-to-20-years-301222912657,https://www.naukri.com/accenture-jobs-careers-7682
291222500788,Product Management - Associate Vice President - Data Product,Paytm,10-12 Yrs,Not disclosed,"Noida, Mumbai, Bangalore/Bengaluru",3.7,4382 Reviews,"Product management,Usage,Team management,Strategic partnerships,Analytical,Machine learning,Associate Vice President,Manager Technology",9 Days Ago,https://www.naukri.com/job-listings-product-management-associate-vice-president-data-product-paytm-noida-mumbai-bangalore-bengaluru-10-to-12-years-291222500788,https://www.naukri.com/paytm-jobs-careers-59290
291222004944,Java Trainer - Technical Trainer,HCLTech,3-8 Yrs,Not disclosed,"Hybrid - Noida, Hyderabad/Secunderabad, Pune, Lucknow, Chennai, Bangalore/Bengaluru",3.8,18328 Reviews,"Java,Hibernate,Spring",9 Days Ago,https://www.naukri.com/job-listings-java-trainer-technical-trainer-hcltech-noida-hyderabad-secunderabad-pune-lucknow-chennai-bangalore-bengaluru-3-to-8-years-291222004944,https://www.naukri.com/hcltech-jobs-careers-460
